date,project,pod,regression_tests_automated,regression_tests_refactored,regression_tests_executed,regression_tests_passed,regression_tests_failed,shakedown_tests_automated,shakedown_tests_refactored,shakedown_tests_executed,shakedown_tests_passed,shakedown_tests_failed,defects_reported
27-02-2021,Aurora,2,221,206,142,129,13,59,38,44,21,23,2
27-02-2022,Aurora,1,425,184,155,53,102,86,74,69,37,32,3
27-02-2022,Honeycomb,3,654,26,193,39,154,74,57,32,1,31,2
27-02-2022,Honeycomb,1,967,612,69,56,13,93,57,2,0,2,0
27-02-2022,PrimeSeven,3,372,14,340,43,297,73,2,63,0,63,2
27-02-2022,PrimeSeven,1,799,152,223,108,115,95,53,33,26,7,3
27-02-2022,BitterLaser,1,884,346,717,58,659,65,26,39,0,39,1
27-02-2023,GrayPanthers,3,855,746,390,379,11,81,64,61,43,18,4
27-02-2023,Quicksilver,3,147,134,55,8,47,100,32,28,26,2,2
27-02-2023,ImpactTraining,1,405,346,6,0,6,69,48,3,2,1,0
27-02-2023,Quicksilver,1,476,124,286,80,206,69,46,13,12,1,0
27-02-2023,Honeycomb,2,404,244,81,15,66,65,22,11,1,10,0
27-02-2023,GrayPanthers,1,840,448,9,7,2,56,18,0,0,0,0
27-02-2023,GrayPanthers,1,118,58,102,39,63,90,23,60,15,45,7
27-02-2023,GrayPanthers,2,733,657,325,26,299,84,22,37,32,5,0
27-02-2023,Mustangs,1,419,345,304,131,173,70,68,28,0,28,1
27-02-2023,Aurora,1,430,2,119,102,17,94,55,93,40,53,11
27-03-2021,ImpactTraining,1,903,749,716,574,142,81,0,53,11,42,6
27-03-2021,Mustangs,2,112,90,105,98,7,85,64,55,3,52,4
27-03-2021,Quicksilver,3,940,504,793,58,735,64,53,59,1,58,5
27-03-2021,PrimeSeven,2,428,275,340,264,76,52,9,23,1,22,0
27-03-2021,CelestialInterface,3,632,299,424,113,311,86,15,24,3,21,1
27-03-2021,ImpactTraining,3,128,75,9,0,9,87,2,56,5,51,6
27-03-2021,CelestialInterface,2,308,40,227,133,94,89,72,84,49,35,8
27-03-2021,GrayPanthers,1,395,134,228,170,58,84,41,50,25,25,2
27-03-2021,ImpactTraining,3,543,295,244,194,50,54,6,29,28,1,0
27-03-2022,Aurora,3,364,293,80,57,23,51,16,1,0,1,0
27-03-2022,Honeycomb,1,118,13,63,18,45,100,71,55,46,9,3
27-03-2022,BitterLaser,2,867,368,147,46,101,71,66,17,13,4,1
27-03-2022,Quicksilver,1,166,61,74,62,12,82,14,6,2,4,0
27-03-2022,ImpactTraining,1,144,47,10,5,5,76,13,16,12,4,0
27-03-2022,ImpactTraining,3,690,279,148,45,103,88,46,14,3,11,0
27-03-2022,GrayPanthers,3,689,138,530,321,209,50,9,12,11,1,0
27-03-2022,Discovery,3,274,172,215,105,110,60,34,39,5,34,2
27-03-2022,ImpactTraining,2,655,272,11,0,11,56,6,28,1,27,3
27-03-2023,BitterLaser,2,567,274,494,132,362,79,50,32,22,10,3
27-03-2023,Aurora,3,952,521,805,38,767,54,14,27,2,25,1
27-03-2023,BitterLaser,1,230,95,104,12,92,56,55,6,4,2,0
27-03-2023,Aurora,2,829,6,435,337,98,84,4,29,23,6,0
27-03-2023,PrimeSeven,2,304,211,145,17,128,68,36,25,17,8,1
27-03-2023,ImpactTraining,3,505,163,140,15,125,97,26,57,1,56,3
27-03-2023,Mustangs,3,577,183,516,256,260,59,13,2,1,1,0
27-03-2023,BitterLaser,2,299,62,60,13,47,57,54,39,11,28,4
27-03-2023,Mustangs,1,588,302,358,25,333,81,33,36,18,18,3
27-03-2023,ImpactTraining,2,585,379,421,122,299,94,56,21,13,8,0
27-03-2023,GrayPanthers,1,522,413,46,17,29,67,49,34,27,7,2
27-03-2023,GrayPanthers,1,135,74,96,22,74,72,11,4,1,3,0
27-03-2023,PrimeSeven,3,176,157,50,26,24,100,45,11,2,9,0
27-04-2021,PrimeSeven,1,165,128,105,89,16,82,10,61,52,9,5
27-04-2021,Mustangs,1,935,688,167,140,27,81,2,32,28,4,1
27-04-2021,PrimeSeven,1,170,4,106,58,48,73,55,5,4,1,0
27-04-2021,CelestialInterface,1,504,264,236,232,4,75,69,50,29,21,4
27-04-2022,Aurora,2,856,667,207,40,167,73,33,49,22,27,6
27-04-2022,CelestialInterface,2,247,208,63,14,49,64,28,27,24,3,3
27-04-2022,Quicksilver,2,284,99,39,14,25,93,49,73,49,24,7
27-04-2022,PrimeSeven,1,292,6,20,14,6,50,0,16,4,12,1
27-04-2022,ImpactTraining,1,740,143,694,417,277,72,58,33,1,32,2
27-04-2022,Discovery,2,709,508,68,50,18,96,80,3,2,1,0
27-04-2022,Quicksilver,3,532,49,130,63,67,79,62,11,1,10,0
27-04-2023,ImpactTraining,1,804,105,573,214,359,84,51,29,16,13,2
27-04-2023,PrimeSeven,1,359,267,110,105,5,58,44,51,38,13,3
27-04-2023,GrayPanthers,2,367,254,78,16,62,51,1,12,11,1,0
27-04-2023,ImpactTraining,2,653,522,597,134,463,71,17,35,12,23,3
27-05-2021,CelestialInterface,3,571,235,334,71,263,90,12,16,8,8,0
27-05-2021,GrayPanthers,3,300,44,266,30,236,53,52,46,31,15,1
27-05-2021,Aurora,3,343,190,209,7,202,91,57,16,7,9,0
27-05-2021,Honeycomb,2,999,614,564,68,496,61,43,8,2,6,0
27-05-2021,Aurora,3,303,109,237,65,172,58,3,38,4,34,0
27-05-2022,Mustangs,1,157,51,57,11,46,74,69,31,19,12,3
27-05-2022,GrayPanthers,3,390,266,178,128,50,70,45,29,14,15,0
27-05-2022,Honeycomb,2,841,763,577,359,218,65,23,21,14,7,2
27-05-2022,Discovery,1,828,286,229,30,199,72,22,51,21,30,1
27-05-2022,BitterLaser,2,449,345,5,4,1,81,26,24,7,17,0
27-05-2022,PrimeSeven,1,982,540,604,11,593,55,52,23,6,17,1
27-05-2022,Quicksilver,3,937,382,64,19,45,63,61,51,35,16,1
27-05-2022,CelestialInterface,1,456,15,204,169,35,55,47,27,17,10,2
27-05-2022,PrimeSeven,1,816,110,576,277,299,87,60,47,31,16,2
27-05-2022,BitterLaser,1,627,279,167,58,109,90,1,65,36,29,8
27-05-2022,Honeycomb,3,805,457,128,44,84,88,59,75,25,50,4
27-05-2022,BitterLaser,2,706,357,139,138,1,93,12,13,1,12,0
27-05-2022,Aurora,2,184,53,91,54,37,90,55,9,2,7,0
27-05-2022,Quicksilver,1,521,375,367,286,81,62,20,52,39,13,4
27-05-2022,ImpactTraining,3,522,104,258,1,257,81,45,10,2,8,0
27-05-2022,Honeycomb,1,285,196,225,153,72,59,17,46,44,2,1
27-05-2023,PrimeSeven,3,628,270,125,21,104,58,26,1,0,1,0
27-05-2023,Mustangs,2,877,814,337,49,288,62,55,40,20,20,2
27-05-2023,BitterLaser,2,316,219,87,27,60,68,1,25,10,15,1
27-05-2023,BitterLaser,1,619,168,48,41,7,94,34,24,23,1,2
27-05-2023,CelestialInterface,2,881,92,137,12,125,70,66,31,2,29,3
27-05-2023,Mustangs,2,460,154,314,96,218,60,24,0,0,0,0
27-05-2023,Honeycomb,1,990,921,553,7,546,94,31,86,39,47,3
27-05-2023,Quicksilver,3,359,22,269,132,137,60,43,13,2,11,0
27-06-2021,CelestialInterface,3,628,619,279,166,113,87,11,3,2,1,0
27-06-2021,Quicksilver,2,585,171,192,87,105,68,1,2,0,2,0
27-06-2021,BitterLaser,3,706,340,539,79,460,57,44,36,0,36,4
27-06-2021,Mustangs,1,395,100,223,208,15,86,78,20,18,2,1
27-06-2022,ImpactTraining,3,622,20,8,1,7,58,45,30,6,24,2
27-06-2022,BitterLaser,3,165,68,61,0,61,99,29,33,15,18,2
27-06-2022,Mustangs,1,641,4,166,102,64,93,16,17,0,17,1
27-06-2023,ImpactTraining,2,704,226,504,398,106,61,50,54,1,53,2
27-06-2023,Quicksilver,3,185,111,119,91,28,54,12,1,0,1,0
27-06-2023,GrayPanthers,2,543,171,221,165,56,83,36,5,0,5,0
27-06-2023,Discovery,2,945,691,745,500,245,73,60,64,12,52,5
27-06-2023,GrayPanthers,3,564,361,446,319,127,84,0,16,9,7,0
27-06-2023,CelestialInterface,1,944,234,327,53,274,73,48,16,9,7,0
27-06-2023,ImpactTraining,1,497,195,56,44,12,62,10,14,6,8,1
27-06-2023,Quicksilver,1,706,380,515,28,487,63,33,13,0,13,0
27-06-2023,Discovery,3,550,290,446,375,71,90,14,52,24,28,0
27-07-2021,Discovery,3,267,83,153,4,149,78,52,32,26,6,1
27-07-2021,GrayPanthers,1,727,718,530,453,77,86,84,54,2,52,2
27-07-2021,ImpactTraining,1,480,440,288,61,227,66,55,34,0,34,1
27-07-2021,Mustangs,3,310,28,248,72,176,86,38,71,67,4,7
27-07-2021,Honeycomb,3,594,431,490,482,8,52,35,33,6,27,0
27-07-2021,Discovery,1,388,102,115,42,73,72,3,36,2,34,2
27-07-2021,Discovery,1,753,663,643,38,605,51,26,13,2,11,0
27-07-2022,ImpactTraining,1,769,399,347,9,338,86,66,19,18,1,0
27-07-2022,Quicksilver,2,886,756,226,29,197,63,6,62,28,34,6
27-07-2022,GrayPanthers,2,950,261,519,363,156,72,67,56,51,5,2
27-07-2022,ImpactTraining,1,558,365,220,76,144,95,90,82,56,26,6
27-07-2022,BitterLaser,3,432,268,329,210,119,76,47,0,0,0,0
27-07-2022,CelestialInterface,3,567,517,241,27,214,98,70,94,73,21,6
27-07-2022,Discovery,1,563,488,443,52,391,95,25,65,29,36,6
27-07-2022,BitterLaser,3,383,177,210,35,175,68,34,41,10,31,4
27-07-2022,Mustangs,1,448,180,299,81,218,84,73,66,43,23,6
27-07-2023,ImpactTraining,3,518,131,276,134,142,54,33,28,15,13,0
27-07-2023,BitterLaser,3,479,366,189,169,20,92,66,53,10,43,4
27-07-2023,CelestialInterface,1,753,115,175,40,135,50,40,18,7,11,0
27-07-2023,Mustangs,2,783,501,713,182,531,77,60,18,12,6,0
27-07-2023,CelestialInterface,1,269,251,65,57,8,90,38,48,41,7,5
27-07-2023,CelestialInterface,2,186,51,161,16,145,54,34,31,6,25,1
27-07-2023,Aurora,3,424,249,405,78,327,73,53,26,21,5,1
27-08-2021,Mustangs,1,576,551,523,92,431,72,59,55,9,46,6
27-08-2021,GrayPanthers,1,743,684,13,6,7,78,51,13,5,8,0
27-08-2021,Aurora,2,697,442,4,1,3,50,49,21,5,16,1
27-08-2021,Quicksilver,3,607,315,72,68,4,68,26,58,39,19,0
27-08-2021,Honeycomb,3,223,140,214,200,14,51,4,44,41,3,1
27-08-2021,BitterLaser,3,351,113,86,39,47,80,58,74,61,13,3
27-08-2022,ImpactTraining,3,844,622,274,76,198,95,11,45,44,1,2
27-08-2022,Mustangs,1,393,138,16,4,12,57,34,10,4,6,0
27-08-2022,Honeycomb,2,194,62,140,75,65,69,59,63,46,17,8
27-08-2022,Aurora,2,478,1,95,26,69,53,38,21,3,18,0
27-08-2022,GrayPanthers,2,424,344,298,242,56,61,39,36,28,8,1
27-08-2022,CelestialInterface,2,210,62,209,14,195,94,22,46,23,23,4
27-08-2023,ImpactTraining,2,914,91,204,82,122,90,9,64,24,40,7
27-08-2023,PrimeSeven,3,684,331,582,182,400,57,24,48,10,38,0
27-08-2023,PrimeSeven,1,913,902,347,243,104,63,14,28,17,11,1
27-08-2023,Quicksilver,1,706,83,251,30,221,83,37,76,67,9,0
27-08-2023,PrimeSeven,2,881,126,742,472,270,93,60,88,6,82,4
27-08-2023,BitterLaser,3,432,417,393,11,382,57,46,13,11,2,0
27-09-2021,GrayPanthers,3,449,448,122,3,119,94,49,75,29,46,9
27-09-2021,CelestialInterface,2,334,271,212,43,169,86,83,72,20,52,0
27-09-2021,Honeycomb,3,420,217,101,37,64,63,52,56,25,31,6
27-09-2021,PrimeSeven,3,238,166,45,40,5,53,11,35,32,3,1
27-09-2021,Quicksilver,3,888,186,556,499,57,53,27,46,29,17,4
27-09-2021,ImpactTraining,3,626,472,499,172,327,94,53,76,40,36,8
27-09-2021,BitterLaser,2,844,264,731,622,109,61,5,22,6,16,1
27-09-2021,Mustangs,1,811,70,36,0,36,69,50,68,67,1,6
27-09-2021,GrayPanthers,3,352,42,103,56,47,53,7,35,29,6,4
27-09-2021,Honeycomb,2,991,445,861,278,583,61,32,47,36,11,3
27-09-2021,BitterLaser,1,749,367,374,145,229,52,33,27,24,3,2
27-09-2021,ImpactTraining,2,278,76,68,1,67,53,11,17,16,1,1
27-09-2021,CelestialInterface,1,311,54,281,45,236,88,49,55,38,17,4
27-09-2022,GrayPanthers,3,348,205,59,41,18,93,86,37,13,24,0
27-09-2022,Aurora,2,639,559,152,70,82,50,12,41,26,15,2
27-09-2022,BitterLaser,1,284,225,43,2,41,81,50,34,32,2,4
27-09-2022,Aurora,2,168,151,11,9,2,76,61,47,28,19,5
27-09-2022,GrayPanthers,2,136,58,47,34,13,55,34,16,10,6,0
27-09-2022,Quicksilver,3,526,51,413,325,88,96,41,12,1,11,0
27-09-2023,ImpactTraining,1,689,183,340,137,203,75,52,22,0,22,1
27-09-2023,Quicksilver,2,585,6,488,262,226,88,25,20,12,8,1
27-09-2023,PrimeSeven,3,458,354,215,79,136,98,3,29,22,7,1
27-09-2023,Honeycomb,1,628,547,323,243,80,100,43,42,31,11,4
27-09-2023,Aurora,1,528,219,501,155,346,51,44,26,8,18,1
27-09-2023,PrimeSeven,2,345,286,91,0,91,52,34,42,27,15,1
27-09-2023,CelestialInterface,2,860,654,591,318,273,54,33,8,1,7,0
27-10-2021,CelestialInterface,1,245,195,157,3,154,86,61,58,56,2,7
27-10-2021,Discovery,2,380,39,283,124,159,76,58,23,8,15,0
27-10-2021,CelestialInterface,2,249,191,8,1,7,57,22,24,9,15,0
27-10-2021,PrimeSeven,1,571,291,304,139,165,62,20,34,29,5,1
27-10-2021,PrimeSeven,3,587,483,535,415,120,56,25,23,2,21,1
27-10-2021,CelestialInterface,1,485,309,448,221,227,81,54,32,0,32,0
27-10-2021,Quicksilver,2,195,19,157,137,20,51,15,27,26,1,2
27-10-2021,Honeycomb,1,920,10,203,132,71,60,59,29,20,9,0
27-10-2022,Aurora,2,540,58,510,21,489,98,40,51,34,17,4
27-10-2022,GrayPanthers,1,947,520,456,107,349,88,31,23,7,16,0
27-10-2022,Quicksilver,3,171,111,98,48,50,70,8,30,20,10,0
27-10-2022,GrayPanthers,2,895,437,1,0,1,75,42,27,11,16,1
27-10-2022,PrimeSeven,2,432,154,303,4,299,74,46,28,6,22,0
27-10-2022,Mustangs,3,224,203,71,27,44,92,45,46,44,2,4
27-10-2022,Mustangs,3,535,168,227,86,141,94,27,92,73,19,12
27-10-2022,Mustangs,3,205,110,192,3,189,98,46,15,9,6,0
27-10-2022,CelestialInterface,1,760,67,391,255,136,79,76,67,36,31,4
27-10-2022,Honeycomb,1,677,119,232,95,137,57,47,29,7,22,2
27-10-2022,Mustangs,1,792,627,43,23,20,68,44,11,3,8,0
27-10-2023,CelestialInterface,2,293,144,146,31,115,86,75,25,24,1,2
27-10-2023,ImpactTraining,3,926,162,99,45,54,82,20,20,12,8,2
27-10-2023,Aurora,2,825,367,418,267,151,72,24,52,5,47,1
27-10-2023,Quicksilver,2,719,451,618,380,238,63,40,30,23,7,3
27-10-2023,PrimeSeven,1,365,236,317,76,241,72,31,8,7,1,0
27-10-2023,Honeycomb,2,603,358,3,0,3,52,30,44,17,27,1
27-11-2021,Mustangs,1,925,91,868,703,165,84,21,81,62,19,1
27-11-2021,Honeycomb,3,603,375,550,401,149,58,52,8,6,2,0
27-11-2021,CelestialInterface,3,213,141,84,38,46,68,24,63,24,39,8
27-11-2021,CelestialInterface,1,722,219,236,33,203,92,51,25,2,23,0
27-11-2021,ImpactTraining,2,918,706,685,458,227,81,9,67,50,17,3
27-11-2021,Mustangs,1,747,684,550,372,178,77,71,34,4,30,2
27-11-2021,PrimeSeven,2,810,452,172,159,13,58,53,47,33,14,5
27-11-2021,Mustangs,1,915,800,254,153,101,99,62,89,0,89,6
27-11-2021,PrimeSeven,1,270,112,70,12,58,94,51,41,17,24,3
27-11-2021,Honeycomb,1,667,555,410,278,132,61,11,33,0,33,0
27-11-2021,Mustangs,2,409,284,234,104,130,91,0,89,29,60,5
27-11-2021,Mustangs,3,593,111,432,413,19,58,6,48,15,33,6
27-11-2021,Discovery,1,602,80,588,226,362,63,20,24,17,7,1
27-11-2021,CelestialInterface,3,752,76,696,625,71,67,60,58,49,9,2
27-11-2021,CelestialInterface,3,420,71,110,83,27,88,53,11,10,1,0
27-11-2022,Quicksilver,2,292,58,277,37,240,84,17,26,0,26,1
27-11-2022,PrimeSeven,1,407,213,254,102,152,96,49,50,22,28,1
27-11-2022,GrayPanthers,1,439,330,329,103,226,59,31,50,29,21,3
27-11-2022,ImpactTraining,3,411,276,88,72,16,86,25,28,4,24,3
27-11-2022,Honeycomb,3,751,376,229,60,169,84,42,34,27,7,1
27-11-2022,Honeycomb,3,578,161,403,16,387,93,13,55,27,28,0
27-11-2022,ImpactTraining,1,892,91,863,709,154,74,5,39,22,17,1
27-11-2022,Mustangs,3,646,158,70,52,18,78,22,14,7,7,0
27-11-2022,Aurora,1,132,18,122,18,104,87,58,68,13,55,5
27-11-2022,Discovery,1,531,211,216,122,94,81,33,38,13,25,1
27-11-2022,Quicksilver,3,562,400,123,62,61,95,46,61,19,42,1
27-11-2022,Discovery,1,112,102,104,10,94,74,58,33,25,8,1
27-11-2022,Discovery,1,870,122,571,471,100,78,15,55,47,8,3
27-11-2022,CelestialInterface,1,872,325,85,83,2,99,79,13,4,9,0
27-11-2023,Quicksilver,3,341,46,158,120,38,100,73,80,30,50,4
27-11-2023,Quicksilver,3,367,115,257,9,248,76,49,13,8,5,0
27-11-2023,Quicksilver,1,198,16,62,52,10,63,22,25,13,12,2
27-11-2023,GrayPanthers,2,554,391,49,48,1,90,46,7,6,1,0
27-11-2023,ImpactTraining,3,874,764,707,582,125,83,0,70,23,47,0
27-11-2023,Mustangs,3,837,217,648,44,604,67,23,42,26,16,2
27-11-2023,CelestialInterface,1,159,105,28,21,7,60,5,23,9,14,2
27-11-2023,Discovery,3,227,104,125,31,94,83,2,27,14,13,0
27-11-2023,CelestialInterface,2,875,486,404,285,119,58,21,20,17,3,1
27-11-2023,Mustangs,3,304,133,81,23,58,87,80,58,25,33,6
27-11-2023,PrimeSeven,1,341,76,45,36,9,52,26,26,3,23,0
27-12-2021,Discovery,2,403,149,87,33,54,78,1,45,38,7,2
27-12-2021,GrayPanthers,2,376,195,294,81,213,83,51,35,19,16,0
27-12-2021,Honeycomb,2,145,73,60,46,14,95,92,6,0,6,0
27-12-2021,Discovery,1,477,97,93,36,57,75,57,60,53,7,5
27-12-2021,Honeycomb,1,586,171,572,452,120,95,92,93,33,60,11
27-12-2021,GrayPanthers,3,956,656,542,493,49,81,67,63,4,59,6
27-12-2022,PrimeSeven,2,806,380,557,228,329,92,76,89,66,23,7
27-12-2022,Mustangs,2,790,783,128,4,124,92,28,90,61,29,9
27-12-2022,Honeycomb,2,583,492,25,15,10,54,31,10,1,9,0
27-12-2022,Aurora,1,897,309,682,44,638,88,37,46,28,18,4
27-12-2022,ImpactTraining,3,886,606,194,128,66,69,42,39,26,13,3
27-12-2022,Aurora,1,363,172,232,65,167,60,39,58,50,8,6
27-12-2022,Mustangs,1,106,83,101,13,88,82,68,37,23,14,0
27-12-2022,CelestialInterface,2,111,35,27,15,12,53,18,50,41,9,0
27-12-2022,PrimeSeven,2,544,150,138,29,109,80,21,74,44,30,6
27-12-2022,BitterLaser,2,185,145,18,11,7,78,44,24,20,4,1
27-12-2022,Aurora,2,927,284,307,50,257,50,23,39,37,2,1
27-12-2022,Discovery,1,663,159,196,138,58,86,78,9,5,4,0
27-12-2023,ImpactTraining,1,847,492,636,361,275,71,6,57,23,34,1
27-12-2023,CelestialInterface,2,922,908,473,388,85,68,67,56,12,44,5
27-12-2023,ImpactTraining,3,791,614,62,0,62,71,64,39,23,16,2
27-12-2023,BitterLaser,3,759,163,10,6,4,80,41,2,0,2,0
27-12-2023,Mustangs,2,501,177,68,58,10,96,16,13,0,13,0
28-01-2021,ImpactTraining,1,254,56,0,0,0,86,34,71,37,34,1
28-01-2021,Discovery,1,705,419,225,65,160,95,90,32,2,30,0
28-01-2021,CelestialInterface,3,482,29,367,325,42,59,48,29,10,19,0
28-01-2021,GrayPanthers,1,792,267,455,342,113,73,40,54,47,7,0
28-01-2021,GrayPanthers,1,174,160,160,107,53,88,68,10,2,8,0
28-01-2021,Aurora,2,284,191,216,127,89,97,0,70,40,30,1
28-01-2021,Quicksilver,3,411,377,189,139,50,75,38,44,9,35,4
28-01-2021,BitterLaser,1,586,267,364,70,294,74,1,28,10,18,1
28-01-2021,GrayPanthers,2,277,232,78,12,66,57,5,44,4,40,3
28-01-2021,GrayPanthers,2,346,185,218,199,19,74,1,12,1,11,0
28-01-2021,PrimeSeven,1,836,648,600,575,25,92,73,81,72,9,3
28-01-2022,Discovery,3,168,8,129,47,82,52,48,25,2,23,2
28-01-2022,ImpactTraining,1,514,413,307,142,165,65,44,39,19,20,4
28-01-2022,Discovery,2,337,238,217,211,6,87,27,82,4,78,3
28-01-2022,Discovery,3,697,513,350,88,262,56,6,21,18,3,1
28-01-2022,ImpactTraining,1,681,643,443,256,187,70,47,34,28,6,2
28-01-2022,Honeycomb,2,872,547,87,33,54,89,61,22,4,18,0
28-01-2022,CelestialInterface,2,897,764,339,259,80,85,19,13,5,8,0
28-01-2022,GrayPanthers,3,195,77,81,33,48,80,26,21,1,20,2
28-01-2022,BitterLaser,3,310,299,129,113,16,57,18,36,24,12,0
28-01-2022,Honeycomb,3,526,169,438,356,82,79,7,59,28,31,3
28-01-2022,Mustangs,2,655,143,575,503,72,87,2,17,4,13,0
28-01-2022,Quicksilver,2,697,398,130,48,82,59,2,40,36,4,0
28-01-2022,Quicksilver,2,530,520,40,21,19,75,65,8,6,2,0
28-01-2022,Aurora,2,912,673,701,115,586,64,60,37,20,17,2
28-01-2022,CelestialInterface,3,423,244,187,179,8,63,47,31,26,5,1
28-01-2022,PrimeSeven,3,732,464,273,259,14,55,17,53,24,29,0
28-01-2022,PrimeSeven,1,315,124,270,87,183,98,14,37,9,28,4
28-01-2022,GrayPanthers,2,863,241,431,291,140,91,13,68,8,60,2
28-01-2022,Mustangs,2,644,174,555,190,365,51,19,24,23,1,0
28-01-2023,Mustangs,1,590,502,518,229,289,62,5,58,51,7,5
28-01-2023,GrayPanthers,1,518,235,32,13,19,74,33,7,3,4,0
28-01-2023,Mustangs,1,586,425,123,34,89,85,41,9,6,3,0
28-01-2023,ImpactTraining,2,180,153,133,62,71,86,50,0,0,0,0
28-01-2023,PrimeSeven,1,340,260,10,0,10,62,7,8,5,3,0
28-01-2023,GrayPanthers,1,781,384,593,210,383,58,35,39,3,36,2
28-01-2023,Quicksilver,3,611,236,408,88,320,63,61,50,28,22,2
28-02-2021,BitterLaser,3,585,531,115,112,3,55,5,47,39,8,3
28-02-2021,PrimeSeven,3,657,615,299,153,146,51,0,27,24,3,2
28-02-2021,BitterLaser,1,726,6,113,2,111,96,4,39,34,5,2
28-02-2021,Quicksilver,2,752,10,735,296,439,91,80,90,13,77,10
28-02-2021,ImpactTraining,2,579,215,301,45,256,74,12,55,43,12,6
28-02-2021,CelestialInterface,3,208,155,191,7,184,56,20,50,25,25,6
28-02-2021,Aurora,1,699,636,535,515,20,53,19,32,5,27,0
28-02-2021,CelestialInterface,3,706,525,619,260,359,63,31,50,41,9,2
28-02-2021,Aurora,3,223,221,167,92,75,65,4,18,7,11,0
28-02-2021,BitterLaser,3,244,198,49,34,15,56,36,28,12,16,0
28-02-2021,Honeycomb,2,378,32,247,190,57,53,34,52,23,29,5
28-02-2021,GrayPanthers,1,200,109,167,70,97,83,70,69,30,39,5
28-02-2022,Aurora,3,602,257,361,317,44,69,51,60,39,21,1
28-02-2022,GrayPanthers,2,516,480,41,13,28,81,57,71,23,48,6
28-02-2022,Aurora,2,348,92,239,180,59,78,43,10,5,5,0
28-02-2022,PrimeSeven,3,759,105,109,37,72,72,20,67,4,63,3
28-02-2022,Honeycomb,2,678,406,459,318,141,81,28,47,13,34,6
28-02-2022,GrayPanthers,1,201,56,192,31,161,99,37,93,71,22,11
28-02-2022,Honeycomb,1,409,76,168,42,126,67,20,22,21,1,2
28-02-2023,Discovery,1,988,697,544,170,374,55,45,21,15,6,1
28-02-2023,PrimeSeven,2,258,235,43,29,14,96,62,26,5,21,2
28-02-2023,ImpactTraining,1,744,342,453,83,370,71,25,14,1,13,1
28-02-2023,PrimeSeven,3,651,104,360,192,168,97,21,92,3,89,2
28-02-2023,BitterLaser,1,749,86,522,134,388,87,44,30,15,15,2
28-02-2023,PrimeSeven,1,968,70,405,379,26,65,2,56,50,6,7
28-02-2023,Quicksilver,3,182,93,108,4,104,59,51,19,16,3,0
28-02-2023,Mustangs,2,750,640,635,277,358,64,37,44,20,24,5
28-03-2021,GrayPanthers,1,302,31,92,71,21,55,45,52,23,29,5
28-03-2021,Aurora,1,791,437,731,576,155,83,16,40,9,31,2
28-03-2021,ImpactTraining,1,161,39,2,1,1,59,45,1,0,1,0
28-03-2021,BitterLaser,2,784,710,581,396,185,82,29,28,12,16,2
28-03-2021,GrayPanthers,1,529,464,65,37,28,52,37,3,0,3,0
28-03-2022,BitterLaser,3,713,102,613,520,93,68,40,11,10,1,0
28-03-2022,BitterLaser,1,136,106,83,67,16,51,47,11,8,3,0
28-03-2022,Quicksilver,1,106,80,71,1,70,68,63,36,21,15,0
28-03-2022,PrimeSeven,2,544,491,218,184,34,52,25,26,7,19,1
28-03-2022,PrimeSeven,2,892,484,461,170,291,67,47,64,31,33,2
28-03-2022,Quicksilver,1,733,644,628,603,25,90,77,49,4,45,1
28-03-2023,Honeycomb,2,258,37,95,78,17,77,54,65,2,63,1
28-03-2023,BitterLaser,3,278,46,191,64,127,69,26,18,7,11,1
28-03-2023,BitterLaser,1,914,497,243,235,8,74,31,4,3,1,0
28-03-2023,GrayPanthers,1,531,7,271,265,6,91,28,83,30,53,10
28-03-2023,ImpactTraining,3,156,110,68,19,49,69,42,68,16,52,7
28-03-2023,Discovery,2,766,729,57,12,45,63,53,34,10,24,3
28-04-2021,GrayPanthers,2,634,115,329,261,68,100,54,62,57,5,3
28-04-2021,ImpactTraining,3,870,624,620,255,365,97,46,62,6,56,6
28-04-2021,BitterLaser,1,837,409,732,361,371,50,19,20,12,8,0
28-04-2021,BitterLaser,2,126,90,5,0,5,99,60,8,1,7,0
28-04-2021,ImpactTraining,1,412,3,102,27,75,79,22,70,24,46,6
28-04-2021,GrayPanthers,3,372,168,54,3,51,59,42,2,1,1,0
28-04-2022,PrimeSeven,1,451,18,446,138,308,91,53,28,20,8,2
28-04-2022,GrayPanthers,1,467,293,391,168,223,80,13,17,8,9,0
28-04-2022,Quicksilver,1,121,94,45,17,28,50,43,47,21,26,6
28-04-2022,GrayPanthers,3,949,489,250,79,171,73,15,64,59,5,3
28-04-2022,Mustangs,3,518,348,135,127,8,76,6,57,2,55,6
28-04-2022,Honeycomb,1,374,14,163,154,9,79,13,56,36,20,4
28-04-2022,BitterLaser,1,414,295,250,29,221,55,46,20,5,15,0
28-04-2022,PrimeSeven,1,394,268,82,57,25,53,22,0,0,0,0
28-04-2022,Quicksilver,1,360,103,257,79,178,63,42,46,13,33,0
28-04-2022,ImpactTraining,3,194,129,53,15,38,55,48,34,8,26,0
28-04-2022,Discovery,2,452,252,442,228,214,59,5,11,3,8,0
28-04-2022,Quicksilver,2,312,289,92,28,64,60,50,28,15,13,3
28-04-2022,CelestialInterface,1,424,161,351,248,103,82,23,6,4,2,0
28-04-2022,Aurora,2,697,420,355,342,13,73,71,56,47,9,2
